Return,Risk,Sharpe
0.16387504480431864,0.1875270699857273,0.6605715367586491
0.1809174941590832,0.20163323772538072,0.698880282580242
0.17420935809157048,0.19646570212534026,0.6831185119830647
0.1691200653345791,0.1922281433133176,0.6717021925562844
0.1770102470047849,0.19031983670007876,0.7198947276352313
0.17230775537701973,0.19334214530992608,0.6843192681292086
0.17740528551390844,0.19508486395463584,0.7043359629676859
0.18080230452172816,0.19122262431904807,0.7363265985033475
0.18219970571238786,0.19594722096220596,0.7257041208041177
0.17488231440774354,0.19415586934432771,0.6947114957855594
0.1764732684805871,0.19001370148361094,0.7182285667560566
0.1692081663754886,0.1889191504200898,0.6839336620357176
0.1763281680999642,0.19298510032616845,0.7064181010324264
0.17970766600063412,0.19660983273908916,0.7105833113953818
0.17593154748457326,0.19500146806448018,0.6970796109064442
0.16483891328583872,0.19264938285232203,0.6480109691373144
0.18767056380837627,0.19264145836109473,0.7665565089918326
0.17032576230344257,0.19241879698357298,0.6773026562190212
0.1895208392747233,0.1977280227632772,0.756194479594487
0.18738807735875004,0.19793007495959222,0.7446472062865614
0.18371708598747272,0.1924036501371986,0.7469561304319922
0.18141702622568776,0.19179389003253883,0.7373385367057085
0.17110414998538737,0.19141216085060234,0.6849311423202337
0.16140671297879455,0.19050280346208592,0.6372962012758885
0.18753518391333757,0.20190939479327386,0.7306999462030598
0.17577122344649931,0.19232083698690164,0.7059621077655057
0.18035784935428295,0.19795431931572052,0.7090416104051963
0.17052475161652064,0.19059916042519529,0.6848128361391596
0.16678878106652784,0.1901523835884881,0.6667746082053513
0.172406467238927,0.18547965749463757,0.7138597786269635
0.1693447460994275,0.1926035096481873,0.671559652966297
0.17539252831339558,0.19127327605091352,0.7078486399603283
0.18178741490924383,0.19684162283334794,0.7203121619723961
0.17726481013795195,0.19512250168645004,0.7034801673388142
0.1889355882714359,0.19756519846568055,0.7538553825678351
0.1718883560451443,0.1940872617689352,0.6795312316897955
0.17160091550808415,0.19554000534886495,0.6730127437262445
0.1893340631655408,0.20144657388370324,0.7413085280455183
0.17963783144351003,0.19357724985077704,0.7213545576825412
0.17824611623091127,0.19602175761102833,0.7052590381585959
0.1673913093871303,0.18965350499143152,0.6717055368572585
0.1753375536861522,0.18872643712939619,0.7171096733700374
0.1658937609231489,0.18931468170952118,0.6649973461451687
0.17832042318817334,0.1932210151564405,0.7158663516811712
0.17788419537016856,0.19075249446137912,0.7228434719006277
0.18039716089194285,0.19334591953742195,0.7261449387079983
0.1722996623848334,0.19030349935213378,0.6952035187751789
0.183203722462775,0.20119455786878948,0.7117673757168241
0.17723917869116482,0.19350941325812804,0.7092119002402086
0.187338351341777,0.19748573422422458,0.7460708588423384
0.16054888162256037,0.18617909052486714,0.647488830688316
0.17742690206274692,0.1920663985928101,0.7155176702932743
0.1878197613592783,0.1970448791204563,0.7501832172401396
0.18924286838536994,0.1981076937625099,0.7533421118125843
0.1730346349806272,0.19627968053263498,0.6777809838472192
0.16608988813457248,0.19134897546087054,0.6589525124494692
0.16918355277589653,0.19174782384852343,0.6737158742304616
0.1650263057577685,0.18428802935970529,0.6784287953599746
0.17788526863272375,0.1923892953113871,0.7166992758591523
0.17305353748810065,0.1897534792038009,0.7011915567840376
0.16982165655769163,0.19457547940238856,0.6672046084965111
0.17303523745488222,0.1991838934291726,0.6679015816215479
0.18911261406942517,0.1929705168207882,0.7727222610276062
0.17890149054978577,0.2035897150766223,0.6822618249527452
0.1803976734394174,0.19280387937864069,0.7281890483318305
0.18174868588796103,0.1946160469233015,0.7283504527446517
0.17776232543048523,0.19237611951046063,0.7161092851911605
0.16478204916024264,0.18983821056139766,0.657307339714338
0.18839290036299816,0.19692092913482762,0.7535659161012624
0.18520490099258086,0.19763644980302275,0.7347070904041305
0.17466332136814555,0.19400185124437996,0.6941342080211031
0.18009662092166862,0.20255183131903928,0.6916581302145943
0.1845495238259726,0.19782153109496892,0.7307067285642338
0.18203973502346002,0.19500515082576644,0.7283896575140721
0.1664859493677105,0.19095672423776294,0.6623801799732437
0.17553885312579337,0.193098936783721,0.7019140311352549
0.19005644024727886,0.19343474276856368,0.7757470974426497
0.18189709841591647,0.1964131300043857,0.7224420201070471
0.17853341998139455,0.1897944976926106,0.7299127301665087
0.174895124715331,0.19373851713480994,0.696274167420546
0.17321847595304235,0.1953472756027269,0.6819571736642265
0.16897589974435306,0.1995388162293754,0.6463699754342117
0.18739252485919033,0.2019318687018781,0.7299121520872623
0.1742652428350463,0.19151738757895817,0.7010603294684763
0.17256465426879058,0.19029556587343513,0.6966250299124617
0.17323681687257225,0.19090738995468287,0.697913354240502
0.17741061488629073,0.19945526746461012,0.6889294859594112
0.18174874279866238,0.19382051197911804,0.7313402557410136
0.18472743702788358,0.19686038794276822,0.7351780545609771
0.18236988775764118,0.19833160871044847,0.7178376088578606
0.17186561723175228,0.18938480668439617,0.6962840342916324
0.17455337769882173,0.18996407730832,0.7083095899254453
0.16976116136231315,0.1928713859635248,0.6727859641494625
0.1762736035950368,0.1932478406657829,0.7051752978224395
0.18515834436161963,0.1905158422749474,0.761922696969898
0.18124171117837778,0.19095662309143846,0.7396533772528278
0.16112909241783535,0.18986989428037138,0.637958391860534
0.17450994419693433,0.195877643831222,0.6867039115134285
0.1770271097728378,0.1965041202888728,0.6973243592622881
0.18572732078932896,0.19662188823523835,0.741155128237711
0.16686823617295732,0.19102798618621497,0.6641342910315013
0.1738320513821556,0.19508312941516293,0.6860257562166903
0.18651182150703838,0.19996784543217547,0.732676902080899
0.18711351389393022,0.19450779869790472,0.756337354485288
0.1692891152380196,0.19069821097480377,0.6779775991453956
0.18510824061832548,0.19929911321442567,0.7280927560485615
0.17825200440615446,0.1944369881332232,0.7110375743499368
0.18698636407324978,0.19618686078055708,0.7492161477503835
0.18547933708634184,0.19980590659984032,0.7281032856435992
0.17145190431660612,0.1910430894088195,0.688074636582681
0.1762683683070001,0.1923931872690007,0.7082806321851309
0.1757798963669763,0.19195980843029023,0.7073350274585446
0.17446350076451855,0.19612993732510697,0.6855837645103128
0.16792989395778085,0.1920435973051265,0.66615026875653
0.18271798079594925,0.19373561127560288,0.7366636410118872
0.17708842740944392,0.18961071770036933,0.7229993592771305
0.17731474902688696,0.1963602677548494,0.6993000702072824
0.18889155080565265,0.1986299633025868,0.7495926008848716
0.17162288792594138,0.19223819078334245,0.6846864683317992
0.19154813299043777,0.20028860624655612,0.7566487971057194
0.17644643504250068,0.19436424312726042,0.702014078552309
0.17341362454278997,0.19198215763514315,0.6949272067060467
0.17327588585338277,0.1929886195101294,0.6905893528420597
0.17681010991362345,0.19552270248232456,0.6997147041070139
0.1740155238425349,0.18961908530738572,0.7067617883784558
0.18273413342127381,0.1978843449623005,0.7213007853070261
0.1839554432948884,0.19218618985268657,0.7490415591527793
0.16520334178843088,0.1934537821526239,0.6472002790291929
0.179608849738373,0.19251316717881295,0.7251911741117396
0.19046783618593863,0.2022661410524653,0.743910154230456
0.18484445898290014,0.19877121085143656,0.7286993843950481
0.17045938551989956,0.19031874441080504,0.6854783848211061
0.17890169770985237,0.19462583380462317,0.7136858195777341
0.1816288588475973,0.196848004072755,0.7194833369773528
0.17452091599167555,0.19035118230913325,0.7066986102204057
0.1772630556587504,0.19500267926149076,0.7039034344481295
0.167394352965574,0.18657644642669077,0.68279976066341
0.17472476812495968,0.19300176323396792,0.69804941606486
0.17582725768787233,0.19366058820797236,0.7013675779090749
0.1844980551581439,0.1964791584864868,0.7354370624917045
0.18403365812766337,0.1948784588558665,0.7390948131121649
0.17692586930870685,0.19921891716788118,0.6873135907737107
0.17908357400727265,0.19138741954364102,0.7267122067840942
0.1800164837168879,0.1934038866528513,0.7239589965852615
0.18095283194259631,0.19066057099235648,0.7392867398275392
0.17328874138236228,0.1939358383272917,0.6872826731355365
0.17348049121952652,0.1907390548408419,0.6998068189595804
0.17830357533751914,0.19388316924736693,0.7133346121501849
0.16587642427390653,0.19020184241800372,0.6618044424473545
0.18594592382287056,0.19277094802230693,0.7570950151989816
0.18874377490345268,0.19691203236065047,0.7553818480275692
0.16946631173484383,0.19580393934120346,0.6612038152574591
0.17539250669678114,0.19524516507747447,0.6934487040591072
0.17758983110855786,0.1932257261648545,0.7120678692192894
0.17361586036524373,0.19315191520988584,0.6917656509905786
0.17819810685101528,0.19064384220227595,0.724902022822143
0.180803696484078,0.1963762351861782,0.7170098578913401
0.1728252322575637,0.18909675118592123,0.7024194303950203
0.18740444270934792,0.19892795992362786,0.7409940903528052
0.1821978241250356,0.19489292157073948,0.7296202600843184
0.17086386117870792,0.18969295327102784,0.6898720217178199
0.18370199497274795,0.19213753455942378,0.7479121416971454
0.17929023245396727,0.19170641924509907,0.7265809512402553
0.17474851893711751,0.19498441739321618,0.6910732700520181
0.173168886769845,0.1973070713270188,0.6749321546065091
0.16290918656068412,0.19164274089408667,0.6413453804055701
0.1836527158296547,0.19678471858796578,0.729999345784768
0.164058983012363,0.19046839459799889,0.6513363189425779
0.17425067081171347,0.19412306177980196,0.6915750739806327
0.16932253073719966,0.1895072159147368,0.6824148099742257
0.1719912230018799,0.1939955413617167,0.6803827658893155
0.18556496057715977,0.19473159324840084,0.7475158917406699
0.18174407382543337,0.1903628943908093,0.7445992785465693
0.18179579587910272,0.2007941692465993,0.7061748675827358
0.18728751857685705,0.20061037872445492,0.7341969020414512
0.18348129057860746,0.19575187223808094,0.7329753168546965
0.18249301800925952,0.1981347057337234,0.7191724311073412
0.16700358860701398,0.18770922602572168,0.6765974762988514
0.1824322711012488,0.19240833463546214,0.7402604017705455
0.1708506725370982,0.1983566025938392,0.6596738945213327
0.17798680660900448,0.18963846521963773,0.7276308972928529
0.18656630929180754,0.2004024907772517,0.7313597187507848
0.179972351524936,0.1958875345383573,0.71455466451607
0.17929640984518558,0.19507769248284515,0.7140560669561697
0.16875939335741377,0.19111996334400552,0.673709805634767
0.17486790806350988,0.19466499999111056,0.6928205279309001
0.1791144942937944,0.19200184929394365,0.7245476791258306
0.16626147901649907,0.19089632074879567,0.6614138948369209
0.19080615492206193,0.19716527469323725,0.7648717815888021
0.17002802245346615,0.19029865612585908,0.6832839763590798
0.18165626857736328,0.1898156557648005,0.7462833769248662
0.1696142530271618,0.19185896938032249,0.6755704643144785
0.17104274990446233,0.18770769104803037,0.6981213671789894
0.17459467531352832,0.19130024397933826,0.7035781686094738
0.18116214969966846,0.19408008336351346,0.7273397004641156
0.18094125421118973,0.19486704289686027,0.7232688099330756
0.1761648193261013,0.18972304833398326,0.7177030968129949
0.18305565633111126,0.19840611509509398,0.7210244314422777
0.17112063508563924,0.19209429868882705,0.6825847304195172
0.18278302091459758,0.19338731573078394,0.738326711734119
0.19123790150092176,0.19847467959728954,0.7620009857569113
0.1800930422064853,0.19736975463136203,0.7097999512039953
0.17799546817224132,0.18974957796034395,0.7272504616641687
0.17943544093680164,0.19915927603880318,0.7001202440082919
0.1787543007441853,0.193655071762047,0.7165022815135932
0.1821351159056469,0.19536857419310708,0.7275229217016094
0.16859225820408325,0.19010513502923976,0.6764270632895039
0.16719474628954129,0.19096980463403884,0.6660463759351295
0.1738794171517946,0.19149755731625703,0.6991181455682673
0.16947576433552322,0.19842852460204935,0.6525058057816452
0.1741112513569869,0.19274203064682693,0.69580698567365
0.19425046574041882,0.19997399523486792,0.7713526229210594
0.18098286092613625,0.19653850755244498,0.7173294571218616
0.18598528836735775,0.19876403741619805,0.7344652999862079
0.16622087640761732,0.1945403650983916,0.6488158709056564
0.18261922659637947,0.19392429983833384,0.7354376254820816
0.17394824937104508,0.1920757613650285,0.6973719558319722
0.1702614625521372,0.19047936074834831,0.6838612962599766
0.18148533767676722,0.1962114879759845,0.721085901423287
0.17878945888832493,0.1952277647154688,0.7109104542102458
0.17161914072887244,0.19370076424572363,0.6794972711718571
0.1744840273430837,0.191926007652517,0.7007076789017969
0.16926319241674215,0.18804396918126212,0.6874094020645823
0.18160968141246697,0.19453429427182628,0.7279419906013754
0.17760792886468685,0.1932715776725954,0.7119925781213235
0.16881406450666245,0.19333360026483776,0.6662787240821393
0.17906474447025317,0.19757487690910797,0.703858439118392
0.17238185035297232,0.18751298073423875,0.7059876592788874
0.17812805935285478,0.190983704036502,0.7232452635144979
0.1748088561702335,0.19004484418215759,0.7093528727410225
0.18434258602595643,0.19746427106820724,0.7309807756366125
0.17089558161086077,0.19235756184684535,0.6804805610661645
0.17689270383680747,0.19045519281397785,0.7187659302653608
0.1780751109516168,0.19700040703751176,0.7008874399194782
0.17961110066985536,0.1891057271487543,0.7382700818999232
0.16932658654441285,0.19465018404060538,0.6644051593469565
0.17167390473432154,0.19050384595222364,0.6911876454575303
0.16820813525503706,0.190688658717516,0.6723427398215807
0.17158280382584384,0.1909334832584023,0.6891552051546902
0.1944467572001211,0.1987463999561822,0.77710467829441
0.17094606905184892,0.1936558742768168,0.6761791737061957
0.16224411099233627,0.18703827685546315,0.6535780432087832
0.16466911645693866,0.1931730520370295,0.6453753002413646
0.17394726237479685,0.19494747201291548,0.687094123312985
0.1800968911902053,0.19259382623292923,0.7274215063403308
0.1706078925954208,0.18633701032200856,0.7009229801944209
0.18118500050939168,0.1941854876034193,0.7270625743038566
0.17115385160822716,0.19361988497358126,0.67737800601484
0.17628056213382728,0.1965689235291073,0.6932965785593637
0.17658345620195104,0.19628467583719947,0.6958437056759069
0.17736219567743589,0.20140762928120737,0.6820108859215526
0.18293902039220047,0.19530312299283437,0.7318829223096698
0.16645153526243542,0.18388125069546996,0.6876804175747899
0.1691701244052896,0.19327729654200826,0.6683150412196233
0.17811824749427324,0.19930302082332058,0.6930062922463839
0.18268633011048013,0.19678900302909882,0.7250726814718471
0.18467670405540879,0.19443034289125535,0.7441055850851751
0.18228285372706815,0.19246874023358862,0.739251753580282
0.1805386766813731,0.196419876338052,0.7155012990614883
0.18987291052774197,0.19351260297734993,0.7744865617113534
0.18144040598386274,0.19509671634956388,0.7249758408564774
0.16444056991755393,0.190723713001349,0.6524651180457762
0.16734794997870484,0.1962923608682571,0.6487667141778137
0.1699737833135022,0.18695216014346933,0.695224827644456
0.17473512043014577,0.19476558812607306,0.6917809338214861
0.1598884800320878,0.192257072329902,0.6235842384324157
0.18292353855132448,0.1941954512509688,0.7359777874849243
0.16719209371939858,0.19149282819734414,0.6642133541853587
0.16737681430669918,0.18918442885363396,0.673294388330694
0.18054980384713368,0.19506930989637672,0.7205121293646628
0.1769425526282448,0.1874182856148535,0.7306787178155238
0.18128305913292048,0.19763976644994796,0.7148513766772753
0.17509684703725142,0.1836128210676379,0.7357702270011169
0.18513492429001233,0.19850012821467766,0.7311578364979647
0.16896869081557228,0.19388172870320836,0.665192597972942
0.1833713056078925,0.19221479949355308,0.7458910863557163
0.18094574765189042,0.19517240635194727,0.7221602186823894
0.17515144470629812,0.19410794346860635,0.6962695204081463
0.18399446742256234,0.19528423815095797,0.737358369451467
0.1848454006090336,0.19825840872741277,0.7305889396508917
0.1666864290513354,0.1882754028489448,0.6728782790228692
